provincia_iso,fecha,num_casos
T,2020-02-18,0
TE,2020-02-18,0
TF,2020-02-18,1
TO,2020-02-18,0
V,2020-02-18,0
VA,2020-02-18,0
VI,2020-02-18,0
Z,2020-02-18,1
ZA,2020-02-18,0
A,2020-02-19,2
AB,2020-02-19,0
AL,2020-02-19,0
AV,2020-02-19,0
B,2020-02-19,1
BA,2020-02-19,0
BI,2020-02-19,0
BU,2020-02-19,0
C,2020-02-19,0
CA,2020-02-19,0
CC,2020-02-19,1
CE,2020-02-19,0
CO,2020-02-19,0
CR,2020-02-19,0
CS,2020-02-19,0
CU,2020-02-19,0
GC,2020-02-19,0
GI,2020-02-19,0
GR,2020-02-19,0
GU,2020-02-19,0
H,2020-02-19,0
HU,2020-02-19,0
J,2020-02-19,0
L,2020-02-19,0
LE,2020-02-19,1
LO,2020-02-19,0
LU,2020-02-19,0
M,2020-02-19,12
MA,2020-02-19,1
ME,2020-02-19,0
MU,2020-02-19,1
NA,2020-02-19,0
O,2020-02-19,0
OR,2020-02-19,0
P,2020-02-19,0
PM,2020-02-19,0
PO,2020-02-19,1
S,2020-02-19,0
SA,2020-02-19,0
SE,2020-02-19,0
SG,2020-02-19,0
SO,2020-02-19,0
SS,2020-02-19,0
T,2020-02-19,0
TE,2020-02-19,0
TF,2020-02-19,1
TO,2020-02-19,0
V,2020-02-19,0
VA,2020-02-19,0
VI,2020-02-19,1
Z,2020-02-19,0
ZA,2020-02-19,0
A,2020-02-20,4
AB,2020-02-20,1
AL,2020-02-20,0
AV,2020-02-20,0
B,2020-02-20,9
BA,2020-02-20,0
BI,2020-02-20,0
BU,2020-02-20,1
C,2020-02-20,1
CA,2020-02-20,0
CC,2020-02-20,0
CE,2020-02-20,0
CO,2020-02-20,0
CR,2020-02-20,1
CS,2020-02-20,0
CU,2020-02-20,0
GC,2020-02-20,0
GI,2020-02-20,0
GR,2020-02-20,1
GU,2020-02-20,0
H,2020-02-20,0
HU,2020-02-20,0
J,2020-02-20,1
L,2020-02-20,1
LE,2020-02-20,1
LO,2020-02-20,0
LU,2020-02-20,0
M,2020-02-20,22
MA,2020-02-20,4
ME,2020-02-20,0
MU,2020-02-20,0
NA,2020-02-20,0
O,2020-02-20,0
OR,2020-02-20,2
P,2020-02-20,0
PM,2020-02-20,1
PO,2020-02-20,0
S,2020-02-20,0
SA,2020-02-20,0
SE,2020-02-20,2
SG,2020-02-20,1
SO,2020-02-20,0
SS,2020-02-20,0
T,2020-02-20,1
TE,2020-02-20,0
TF,2020-02-20,1
TO,2020-02-20,0
V,2020-02-20,3
VA,2020-02-20,0
VI,2020-02-20,0
Z,2020-02-20,0
ZA,2020-02-20,0
A,2020-02-21,2
AB,2020-02-21,0
AL,2020-02-21,0
AV,2020-02-21,0
B,2020-02-21,10
BA,2020-02-21,0
BI,2020-02-21,1
BU,2020-02-21,0
C,2020-02-21,0
CA,2020-02-21,0
CC,2020-02-21,1
CE,2020-02-21,0
CO,2020-02-21,0
CR,2020-02-21,0
CS,2020-02-21,0
CU,2020-02-21,0
GC,2020-02-21,0
GI,2020-02-21,1
GR,2020-02-21,1
GU,2020-02-21,0
H,2020-02-21,0
HU,2020-02-21,0
J,2020-02-21,0
L,2020-02-21,0
LE,2020-02-21,1
LO,2020-02-21,1
LU,2020-02-21,0
M,2020-02-21,27
MA,2020-02-21,3
ME,2020-02-21,0
MU,2020-02-21,0
NA,2020-02-21,0
O,2020-02-21,0
OR,2020-02-21,0
P,2020-02-21,0
PM,2020-02-21,0
PO,2020-02-21,0
S,2020-02-21,0
SA,2020-02-21,0
SE,2020-02-21,1
SG,2020-02-21,3
SO,2020-02-21,0
SS,2020-02-21,0
T,2020-02-21,1
TE,2020-02-21,0
TF,2020-02-21,0
TO,2020-02-21,0
V,2020-02-21,1
VA,2020-02-21,0
VI,2020-02-21,2
Z,2020-02-21,1
ZA,2020-02-21,0
A,2020-02-22,1
AB,2020-02-22,0
AL,2020-02-22,0
AV,2020-02-22,0
B,2020-02-22,9
BA,2020-02-22,0
BI,2020-02-22,3
BU,2020-02-22,2
C,2020-02-22,1
CA,2020-02-22,0
CC,2020-02-22,0
CE,2020-02-22,0
CO,2020-02-22,0
CR,2020-02-22,0
CS,2020-02-22,1
CU,2020-02-22,0
GC,2020-02-22,0
GI,2020-02-22,1
GR,2020-02-22,0
GU,2020-02-22,0
H,2020-02-22,0
HU,2020-02-22,0
J,2020-02-22,0
L,2020-02-22,0
LE,2020-02-22,0
LO,2020-02-22,0
LU,2020-02-22,0
M,2020-02-22,29
MA,2020-02-22,2
ME,2020-02-22,0
MU,2020-02-22,1
NA,2020-02-22,0
O,2020-02-22,0
OR,2020-02-22,2
P,2020-02-22,0
PM,2020-02-22,0
PO,2020-02-22,0
S,2020-02-22,0
SA,2020-02-22,0
SE,2020-02-22,0
SG,2020-02-22,0
SO,2020-02-22,0
SS,2020-02-22,0
T,2020-02-22,1
TE,2020-02-22,0
TF,2020-02-22,0
TO,2020-02-22,0
V,2020-02-22,1
VA,2020-02-22,0
VI,2020-02-22,0
Z,2020-02-22,3
ZA,2020-02-22,0
A,2020-02-23,2
AB,2020-02-23,0
AL,2020-02-23,0
AV,2020-02-23,2
B,2020-02-23,8
BA,2020-02-23,0
BI,2020-02-23,0
BU,2020-02-23,1
C,2020-02-23,0
CA,2020-02-23,0
CC,2020-02-23,0
CE,2020-02-23,0
CO,2020-02-23,0
CR,2020-02-23,0
CS,2020-02-23,0
CU,2020-02-23,0
GC,2020-02-23,1
GI,2020-02-23,1
GR,2020-02-23,0
GU,2020-02-23,0
H,2020-02-23,0
HU,2020-02-23,0
J,2020-02-23,0
L,2020-02-23,1
LE,2020-02-23,0
LO,2020-02-23,1
LU,2020-02-23,0
M,2020-02-23,44
MA,2020-02-23,2
ME,2020-02-23,0
MU,2020-02-23,1
NA,2020-02-23,0
O,2020-02-23,1
OR,2020-02-23,0
P,2020-02-23,0
PM,2020-02-23,0
PO,2020-02-23,0
S,2020-02-23,0
SA,2020-02-23,1
SE,2020-02-23,0
SG,2020-02-23,0
SO,2020-02-23,0
SS,2020-02-23,0
T,2020-02-23,0
TE,2020-02-23,0
TF,2020-02-23,1
TO,2020-02-23,0
V,2020-02-23,3
VA,2020-02-23,1
VI,2020-02-23,2
Z,2020-02-23,2
ZA,2020-02-23,0
A,2020-02-24,8
AB,2020-02-24,0
AL,2020-02-24,0
AV,2020-02-24,0
B,2020-02-24,9
BA,2020-02-24,0
BI,2020-02-24,1
BU,2020-02-24,0
C,2020-02-24,0
CA,2020-02-24,0
CC,2020-02-24,0
CE,2020-02-24,0
CO,2020-02-24,0
CR,2020-02-24,1
CS,2020-02-24,2
CU,2020-02-24,1
GC,2020-02-24,0
GI,2020-02-24,3
GR,2020-02-24,0
GU,2020-02-24,1
H,2020-02-24,1
HU,2020-02-24,1
J,2020-02-24,0
L,2020-02-24,0
LE,2020-02-24,2
LO,2020-02-24,2
LU,2020-02-24,0
M,2020-02-24,54
MA,2020-02-24,3
ME,2020-02-24,0
MU,2020-02-24,2
NA,2020-02-24,3
O,2020-02-24,0
OR,2020-02-24,1
P,2020-02-24,0
PM,2020-02-24,0
PO,2020-02-24,0
S,2020-02-24,2
SA,2020-02-24,0
SE,2020-02-24,2
SG,2020-02-24,1
SO,2020-02-24,0
SS,2020-02-24,0
T,2020-02-24,2
TE,2020-02-24,0
TF,2020-02-24,0
TO,2020-02-24,3
V,2020-02-24,5
VA,2020-02-24,2
VI,2020-02-24,4
Z,2020-02-24,1
ZA,2020-02-24,0
A,2020-02-25,1
AB,2020-02-25,1
AL,2020-02-25,1
AV,2020-02-25,1
B,2020-02-25,16
BA,2020-02-25,2
BI,2020-02-25,2
BU,2020-02-25,1
C,2020-02-25,0
CA,2020-02-25,0
CC,2020-02-25,3
CE,2020-02-25,0
CO,2020-02-25,0
CR,2020-02-25,0
CS,2020-02-25,1
CU,2020-02-25,0
GC,2020-02-25,0
GI,2020-02-25,3
GR,2020-02-25,0
GU,2020-02-25,1
H,2020-02-25,0
HU,2020-02-25,0
J,2020-02-25,0
L,2020-02-25,0
LE,2020-02-25,0
LO,2020-02-25,2
LU,2020-02-25,0
M,2020-02-25,49
MA,2020-02-25,8
ME,2020-02-25,0
MU,2020-02-25,3
NA,2020-02-25,1
O,2020-02-25,1
OR,2020-02-25,2
P,2020-02-25,1
PM,2020-02-25,0
PO,2020-02-25,0
S,2020-02-25,5
SA,2020-02-25,0
SE,2020-02-25,0
SG,2020-02-25,1
SO,2020-02-25,1
SS,2020-02-25,2
T,2020-02-25,0
TE,2020-02-25,0
TF,2020-02-25,1
TO,2020-02-25,2
V,2020-02-25,8
VA,2020-02-25,1
VI,2020-02-25,7
Z,2020-02-25,2
ZA,2020-02-25,0
A,2020-02-26,3
AB,2020-02-26,0
AL,2020-02-26,0
AV,2020-02-26,0
B,2020-02-26,25
BA,2020-02-26,1
BI,2020-02-26,2
BU,2020-02-26,3
C,2020-02-26,2
CA,2020-02-26,1
CC,2020-02-26,0
CE,2020-02-26,0
CO,2020-02-26,1
CR,2020-02-26,0
CS,2020-02-26,0
CU,2020-02-26,0
GC,2020-02-26,2
GI,2020-02-26,4
GR,2020-02-26,1
GU,2020-02-26,0
H,2020-02-26,0
HU,2020-02-26,1
J,2020-02-26,1
L,2020-02-26,0
LE,2020-02-26,1
LO,2020-02-26,4
LU,2020-02-26,0
M,2020-02-26,70
MA,2020-02-26,3
ME,2020-02-26,0
MU,2020-02-26,1
NA,2020-02-26,0
O,2020-02-26,0
OR,2020-02-26,1
P,2020-02-26,0
PM,2020-02-26,1
PO,2020-02-26,0
S,2020-02-26,0
SA,2020-02-26,1
SE,2020-02-26,2
SG,2020-02-26,1
SO,2020-02-26,1
SS,2020-02-26,0
T,2020-02-26,1
TE,2020-02-26,1
TF,2020-02-26,5
TO,2020-02-26,5
V,2020-02-26,5
VA,2020-02-26,1
VI,2020-02-26,8
Z,2020-02-26,0
ZA,2020-02-26,0
A,2020-02-27,2
AB,2020-02-27,2
AL,2020-02-27,0
AV,2020-02-27,1
B,2020-02-27,12
BA,2020-02-27,1
BI,2020-02-27,6
BU,2020-02-27,1
C,2020-02-27,4
CA,2020-02-27,1
CC,2020-02-27,2
CE,2020-02-27,0
CO,2020-02-27,0
CR,2020-02-27,3
CS,2020-02-27,1
CU,2020-02-27,0
GC,2020-02-27,0
GI,2020-02-27,2
GR,2020-02-27,0
GU,2020-02-27,4
H,2020-02-27,0
HU,2020-02-27,0
J,2020-02-27,0
L,2020-02-27,0
LE,2020-02-27,2
LO,2020-02-27,9
LU,2020-02-27,2
M,2020-02-27,90
MA,2020-02-27,6
ME,2020-02-27,0
MU,2020-02-27,1
NA,2020-02-27,3
O,2020-02-27,0
OR,2020-02-27,0
P,2020-02-27,0
PM,2020-02-27,3
PO,2020-02-27,1
S,2020-02-27,2
SA,2020-02-27,0
SE,2020-02-27,4
SG,2020-02-27,0
SO,2020-02-27,1
SS,2020-02-27,0
T,2020-02-27,0
TE,2020-02-27,0
TF,2020-02-27,1
TO,2020-02-27,0
V,2020-02-27,10
VA,2020-02-27,2
VI,2020-02-27,8
Z,2020-02-27,0
ZA,2020-02-27,0
A,2020-02-28,8
AB,2020-02-28,2
AL,2020-02-28,0
AV,2020-02-28,1
B,2020-02-28,27
BA,2020-02-28,2
BI,2020-02-28,8
BU,2020-02-28,5
C,2020-02-28,2
CA,2020-02-28,0
CC,2020-02-28,6
CE,2020-02-28,0
CO,2020-02-28,0
CR,2020-02-28,6
CS,2020-02-28,2
CU,2020-02-28,0
GC,2020-02-28,1
GI,2020-02-28,8
GR,2020-02-28,0
GU,2020-02-28,1
H,2020-02-28,0
HU,2020-02-28,0
J,2020-02-28,1
L,2020-02-28,2
LE,2020-02-28,1
LO,2020-02-28,10
LU,2020-02-28,1
M,2020-02-28,158
MA,2020-02-28,4
ME,2020-02-28,0
MU,2020-02-28,3
NA,2020-02-28,2
O,2020-02-28,1
OR,2020-02-28,2
P,2020-02-28,0
PM,2020-02-28,4
PO,2020-02-28,0
S,2020-02-28,1
SA,2020-02-28,1
SE,2020-02-28,3
SG,2020-02-28,1
SO,2020-02-28,0
SS,2020-02-28,0
T,2020-02-28,0
TE,2020-02-28,0
TF,2020-02-28,7
TO,2020-02-28,1
V,2020-02-28,16
VA,2020-02-28,1
VI,2020-02-28,25
Z,2020-02-28,3
ZA,2020-02-28,1
A,2020-02-29,10
AB,2020-02-29,4
AL,2020-02-29,0
AV,2020-02-29,0
B,2020-02-29,22
BA,2020-02-29,2
BI,2020-02-29,6
BU,2020-02-29,5
C,2020-02-29,0
CA,2020-02-29,1
CC,2020-02-29,2
CE,2020-02-29,0
CO,2020-02-29,1
CR,2020-02-29,3
CS,2020-02-29,0
CU,2020-02-29,1
GC,2020-02-29,1
GI,2020-02-29,5
GR,2020-02-29,1
GU,2020-02-29,3
H,2020-02-29,0
HU,2020-02-29,1
J,2020-02-29,1
L,2020-02-29,0
LE,2020-02-29,2
LO,2020-02-29,13
LU,2020-02-29,0
M,2020-02-29,106
MA,2020-02-29,4
ME,2020-02-29,0
MU,2020-02-29,3
NA,2020-02-29,2
O,2020-02-29,2
OR,2020-02-29,0
P,2020-02-29,0
PM,2020-02-29,2
PO,2020-02-29,1
S,2020-02-29,3
SA,2020-02-29,0
SE,2020-02-29,1
SG,2020-02-29,2
SO,2020-02-29,1
SS,2020-02-29,2
T,2020-02-29,0
TE,2020-02-29,1
TF,2020-02-29,4
TO,2020-02-29,3
V,2020-02-29,6
VA,2020-02-29,0
VI,2020-02-29,16
Z,2020-02-29,4
ZA,2020-02-29,0
A,2020-03-01,19
AB,2020-03-01,9
AL,2020-03-01,0
AV,2020-03-01,5
B,2020-03-01,77
BA,2020-03-01,0
BI,2020-03-01,21
BU,2020-03-01,7
C,2020-03-01,1
CA,2020-03-01,3
CC,2020-03-01,5
CE,2020-03-01,0
CO,2020-03-01,0
CR,2020-03-01,21
CS,2020-03-01,3
CU,2020-03-01,4
GC,2020-03-01,2
GI,2020-03-01,3
GR,2020-03-01,4
GU,2020-03-01,10
H,2020-03-01,1
HU,2020-03-01,0
J,2020-03-01,3
L,2020-03-01,1
LE,2020-03-01,3
LO,2020-03-01,22
LU,2020-03-01,1
M,2020-03-01,316
MA,2020-03-01,17
ME,2020-03-01,0
MU,2020-03-01,5
NA,2020-03-01,3
O,2020-03-01,2
OR,2020-03-01,2
P,2020-03-01,5
PM,2020-03-01,4
PO,2020-03-01,2
S,2020-03-01,2
SA,2020-03-01,2
SE,2020-03-01,5
SG,2020-03-01,3
SO,2020-03-01,1
SS,2020-03-01,1
T,2020-03-01,1
TE,2020-03-01,1
TF,2020-03-01,5
TO,2020-03-01,17
V,2020-03-01,20
VA,2020-03-01,4
VI,2020-03-01,25
Z,2020-03-01,6
ZA,2020-03-01,2
A,2020-03-02,19
AB,2020-03-02,9
AL,2020-03-02,0
AV,2020-03-02,1
B,2020-03-02,70
BA,2020-03-02,1
BI,2020-03-02,12
BU,2020-03-02,11
C,2020-03-02,8
CA,2020-03-02,3
CC,2020-03-02,6
CE,2020-03-02,0
CO,2020-03-02,1
CR,2020-03-02,27
CS,2020-03-02,5
CU,2020-03-02,4
GC,2020-03-02,2
GI,2020-03-02,8
GR,2020-03-02,2
GU,2020-03-02,7
H,2020-03-02,1
HU,2020-03-02,2
J,2020-03-02,4
L,2020-03-02,1
LE,2020-03-02,7
LO,2020-03-02,29
LU,2020-03-02,1
M,2020-03-02,370
MA,2020-03-02,15
ME,2020-03-02,0
MU,2020-03-02,8
NA,2020-03-02,7
O,2020-03-02,3
OR,2020-03-02,4
P,2020-03-02,0
PM,2020-03-02,6
PO,2020-03-02,7
S,2020-03-02,5
SA,2020-03-02,6
SE,2020-03-02,7
SG,2020-03-02,3
SO,2020-03-02,3
SS,2020-03-02,2
T,2020-03-02,0
TE,2020-03-02,0
TF,2020-03-02,9
TO,2020-03-02,13
V,2020-03-02,17
VA,2020-03-02,10
VI,2020-03-02,40
Z,2020-03-02,10
ZA,2020-03-02,3
A,2020-03-03,11
AB,2020-03-03,9
AL,2020-03-03,0
AV,2020-03-03,0
B,2020-03-03,67
BA,2020-03-03,0
BI,2020-03-03,19
BU,2020-03-03,9
C,2020-03-03,11
CA,2020-03-03,5
CC,2020-03-03,9
CE,2020-03-03,2
CO,2020-03-03,3
CR,2020-03-03,7
CS,2020-03-03,0
CU,2020-03-03,6
GC,2020-03-03,3
GI,2020-03-03,12
GR,2020-03-03,4
GU,2020-03-03,11
H,2020-03-03,2
HU,2020-03-03,1
J,2020-03-03,5
L,2020-03-03,2
LE,2020-03-03,3
LO,2020-03-03,27
LU,2020-03-03,1
M,2020-03-03,385
MA,2020-03-03,16
ME,2020-03-03,0
MU,2020-03-03,6
NA,2020-03-03,9
O,2020-03-03,2
OR,2020-03-03,2
P,2020-03-03,2
PM,2020-03-03,6
PO,2020-03-03,4
S,2020-03-03,4
SA,2020-03-03,3
SE,2020-03-03,5
SG,2020-03-03,5
SO,2020-03-03,2
SS,2020-03-03,4
T,2020-03-03,3
TE,2020-03-03,0
TF,2020-03-03,6
TO,2020-03-03,12
V,2020-03-03,18
VA,2020-03-03,4
VI,2020-03-03,36
Z,2020-03-03,6
ZA,2020-03-03,0
A,2020-03-04,15
AB,2020-03-04,14
AL,2020-03-04,2
AV,2020-03-04,2
B,2020-03-04,119
BA,2020-03-04,1
BI,2020-03-04,15
BU,2020-03-04,9
C,2020-03-04,6
CA,2020-03-04,2
CC,2020-03-04,7
CE,2020-03-04,0
CO,2020-03-04,3
CR,2020-03-04,14
CS,2020-03-04,1
CU,2020-03-04,7
GC,2020-03-04,2
GI,2020-03-04,14
GR,2020-03-04,1
GU,2020-03-04,15
H,2020-03-04,0
HU,2020-03-04,0
J,2020-03-04,7
L,2020-03-04,6
LE,2020-03-04,1
LO,2020-03-04,26
LU,2020-03-04,0
M,2020-03-04,451
MA,2020-03-04,15
ME,2020-03-04,0
MU,2020-03-04,11
NA,2020-03-04,9
O,2020-03-04,2
OR,2020-03-04,4
P,2020-03-04,0
PM,2020-03-04,5
PO,2020-03-04,3
S,2020-03-04,0
SA,2020-03-04,2
SE,2020-03-04,5
SG,2020-03-04,5
SO,2020-03-04,7
SS,2020-03-04,2
T,2020-03-04,4
TE,2020-03-04,0
TF,2020-03-04,11
TO,2020-03-04,11
V,2020-03-04,19
VA,2020-03-04,8
VI,2020-03-04,47
Z,2020-03-04,14
ZA,2020-03-04,1
A,2020-03-05,26
AB,2020-03-05,10
AL,2020-03-05,1
AV,2020-03-05,4
B,2020-03-05,151
BA,2020-03-05,0
BI,2020-03-05,25
BU,2020-03-05,14
C,2020-03-05,8
CA,2020-03-05,1
CC,2020-03-05,6
CE,2020-03-05,1
CO,2020-03-05,8
CR,2020-03-05,28
CS,2020-03-05,4
CU,2020-03-05,11
GC,2020-03-05,1
GI,2020-03-05,9
GR,2020-03-05,4
GU,2020-03-05,9
H,2020-03-05,1
HU,2020-03-05,0
J,2020-03-05,8
L,2020-03-05,4
LE,2020-03-05,8
LO,2020-03-05,27
LU,2020-03-05,0
M,2020-03-05,636
MA,2020-03-05,26
ME,2020-03-05,1
MU,2020-03-05,11
NA,2020-03-05,15
O,2020-03-05,5
OR,2020-03-05,5
P,2020-03-05,2
PM,2020-03-05,12
PO,2020-03-05,6
S,2020-03-05,12
SA,2020-03-05,4
SE,2020-03-05,12
SG,2020-03-05,6
SO,2020-03-05,4
SS,2020-03-05,7
T,2020-03-05,6
TE,2020-03-05,2
TF,2020-03-05,15
TO,2020-03-05,19
V,2020-03-05,23
VA,2020-03-05,9
VI,2020-03-05,43
Z,2020-03-05,9
ZA,2020-03-05,4
A,2020-03-06,30
AB,2020-03-06,14
AL,2020-03-06,2
AV,2020-03-06,4
B,2020-03-06,233
BA,2020-03-06,4
BI,2020-03-06,22
BU,2020-03-06,16
C,2020-03-06,14
CA,2020-03-06,2
CC,2020-03-06,16
CE,2020-03-06,0
CO,2020-03-06,2
CR,2020-03-06,33
CS,2020-03-06,4
CU,2020-03-06,7
GC,2020-03-06,2
GI,2020-03-06,18
GR,2020-03-06,7
GU,2020-03-06,21
H,2020-03-06,3
HU,2020-03-06,1
J,2020-03-06,10
L,2020-03-06,7
LE,2020-03-06,5
LO,2020-03-06,45
LU,2020-03-06,3
M,2020-03-06,773
MA,2020-03-06,41
ME,2020-03-06,1
MU,2020-03-06,11
NA,2020-03-06,19
O,2020-03-06,12
OR,2020-03-06,4
P,2020-03-06,0
PM,2020-03-06,10
PO,2020-03-06,3
S,2020-03-06,9
SA,2020-03-06,8
SE,2020-03-06,6
SG,2020-03-06,5
SO,2020-03-06,7
SS,2020-03-06,5
T,2020-03-06,7
TE,2020-03-06,2
TF,2020-03-06,20
TO,2020-03-06,26
V,2020-03-06,45
VA,2020-03-06,7
VI,2020-03-06,54
Z,2020-03-06,13
ZA,2020-03-06,5
A,2020-03-07,21
AB,2020-03-07,24
AL,2020-03-07,1
AV,2020-03-07,3
B,2020-03-07,252
BA,2020-03-07,2
BI,2020-03-07,19
BU,2020-03-07,16
C,2020-03-07,17
CA,2020-03-07,3
CC,2020-03-07,13
CE,2020-03-07,0
CO,2020-03-07,4
CR,2020-03-07,57
CS,2020-03-07,7
CU,2020-03-07,10
GC,2020-03-07,3
GI,2020-03-07,16
GR,2020-03-07,13
GU,2020-03-07,17
H,2020-03-07,3
HU,2020-03-07,1
J,2020-03-07,8
L,2020-03-07,9
LE,2020-03-07,7
LO,2020-03-07,38
LU,2020-03-07,3
M,2020-03-07,811
MA,2020-03-07,32
ME,2020-03-07,3
MU,2020-03-07,18
NA,2020-03-07,41
O,2020-03-07,12
OR,2020-03-07,6
P,2020-03-07,3
PM,2020-03-07,8
PO,2020-03-07,9
S,2020-03-07,11
SA,2020-03-07,16
SE,2020-03-07,13
SG,2020-03-07,11
SO,2020-03-07,9
SS,2020-03-07,11
T,2020-03-07,14
TE,2020-03-07,3
TF,2020-03-07,15
TO,2020-03-07,34
V,2020-03-07,47
VA,2020-03-07,9
VI,2020-03-07,60
Z,2020-03-07,16
ZA,2020-03-07,8
A,2020-03-08,47
AB,2020-03-08,28
AL,2020-03-08,3
AV,2020-03-08,6
B,2020-03-08,293
BA,2020-03-08,2
BI,2020-03-08,43
BU,2020-03-08,17
C,2020-03-08,15
CA,2020-03-08,7
CC,2020-03-08,17
CE,2020-03-08,1
CO,2020-03-08,5
CR,2020-03-08,45
CS,2020-03-08,8
CU,2020-03-08,23
GC,2020-03-08,13
GI,2020-03-08,16
GR,2020-03-08,14
GU,2020-03-08,28
H,2020-03-08,1
HU,2020-03-08,3
J,2020-03-08,6
L,2020-03-08,13
LE,2020-03-08,7
LO,2020-03-08,40
LU,2020-03-08,5
M,2020-03-08,1035
MA,2020-03-08,41
ME,2020-03-08,1
MU,2020-03-08,17
NA,2020-03-08,36
O,2020-03-08,14
OR,2020-03-08,2
P,2020-03-08,2
PM,2020-03-08,14
PO,2020-03-08,11
S,2020-03-08,16
SA,2020-03-08,14
SE,2020-03-08,10
SG,2020-03-08,12
SO,2020-03-08,8
SS,2020-03-08,10
T,2020-03-08,6
TE,2020-03-08,5
TF,2020-03-08,20
TO,2020-03-08,41
V,2020-03-08,58
VA,2020-03-08,11
VI,2020-03-08,48
Z,2020-03-08,28
ZA,2020-03-08,2
A,2020-03-09,68
AB,2020-03-09,33
AL,2020-03-09,9
AV,2020-03-09,17
B,2020-03-09,486
BA,2020-03-09,9
BI,2020-03-09,55
BU,2020-03-09,26
C,2020-03-09,32
CA,2020-03-09,12
CC,2020-03-09,26
CE,2020-03-09,1
CO,2020-03-09,14
CR,2020-03-09,70
CS,2020-03-09,14
CU,2020-03-09,28
GC,2020-03-09,11
GI,2020-03-09,39
GR,2020-03-09,30
GU,2020-03-09,32
H,2020-03-09,3
HU,2020-03-09,1
J,2020-03-09,17
L,2020-03-09,21
LE,2020-03-09,25
LO,2020-03-09,60
LU,2020-03-09,8
M,2020-03-09,1476
MA,2020-03-09,48
ME,2020-03-09,2
MU,2020-03-09,33
NA,2020-03-09,79
O,2020-03-09,32
OR,2020-03-09,23
P,2020-03-09,0
PM,2020-03-09,17
PO,2020-03-09,15
S,2020-03-09,18
SA,2020-03-09,26
SE,2020-03-09,36
SG,2020-03-09,29
SO,2020-03-09,21
SS,2020-03-09,22
T,2020-03-09,12
TE,2020-03-09,3
TF,2020-03-09,34
TO,2020-03-09,46
V,2020-03-09,98
VA,2020-03-09,16
VI,2020-03-09,62
Z,2020-03-09,31
ZA,2020-03-09,6
A,2020-03-10,115
AB,2020-03-10,42
AL,2020-03-10,8
AV,2020-03-10,21
B,2020-03-10,660
BA,2020-03-10,17
BI,2020-03-10,94
BU,2020-03-10,38
C,2020-03-10,52
CA,2020-03-10,20
CC,2020-03-10,22
CE,2020-03-10,1
CO,2020-03-10,23
CR,2020-03-10,110
CS,2020-03-10,22
CU,2020-03-10,27
GC,2020-03-10,23
GI,2020-03-10,58
GR,2020-03-10,29
GU,2020-03-10,27
H,2020-03-10,2
HU,2020-03-10,9
J,2020-03-10,23
L,2020-03-10,27
LE,2020-03-10,11
LO,2020-03-10,87
LU,2020-03-10,16
M,2020-03-10,1940
MA,2020-03-10,74
ME,2020-03-10,5
MU,2020-03-10,63
NA,2020-03-10,80
O,2020-03-10,52
OR,2020-03-10,15
P,2020-03-10,4
PM,2020-03-10,36
PO,2020-03-10,29
S,2020-03-10,20
SA,2020-03-10,48
SE,2020-03-10,42
SG,2020-03-10,38
SO,2020-03-10,17
SS,2020-03-10,33
T,2020-03-10,20
TE,2020-03-10,8
TF,2020-03-10,28
TO,2020-03-10,82
V,2020-03-10,147
VA,2020-03-10,26
VI,2020-03-10,94
Z,2020-03-10,36
ZA,2020-03-10,10
A,2020-03-11,118
AB,2020-03-11,66
AL,2020-03-11,12
AV,2020-03-11,20
B,2020-03-11,688
BA,2020-03-11,17
BI,2020-03-11,100
BU,2020-03-11,46
C,2020-03-11,48
CA,2020-03-11,30
CC,2020-03-11,57
CE,2020-03-11,2
CO,2020-03-11,22
CR,2020-03-11,117
CS,2020-03-11,20
CU,2020-03-11,37
GC,2020-03-11,23
GI,2020-03-11,41
GR,2020-03-11,39
GU,2020-03-11,30
H,2020-03-11,10
HU,2020-03-11,6
J,2020-03-11,27
L,2020-03-11,10
LE,2020-03-11,27
LO,2020-03-11,71
LU,2020-03-11,13
M,2020-03-11,1914
MA,2020-03-11,85
ME,2020-03-11,4
MU,2020-03-11,70
NA,2020-03-11,97
O,2020-03-11,43
OR,2020-03-11,27
P,2020-03-11,12
PM,2020-03-11,41
PO,2020-03-11,40
S,2020-03-11,23
SA,2020-03-11,38
SE,2020-03-11,37
SG,2020-03-11,44
SO,2020-03-11,20
SS,2020-03-11,39
T,2020-03-11,23
TE,2020-03-11,6
TF,2020-03-11,35
TO,2020-03-11,74
V,2020-03-11,152
VA,2020-03-11,38
VI,2020-03-11,83
Z,2020-03-11,53
ZA,2020-03-11,9
A,2020-03-12,136
AB,2020-03-12,91
AL,2020-03-12,12
AV,2020-03-12,23
B,2020-03-12,886
BA,2020-03-12,30
BI,2020-03-12,115
BU,2020-03-12,38
C,2020-03-12,72
CA,2020-03-12,27
CC,2020-03-12,56
CE,2020-03-12,1
CO,2020-03-12,29
CR,2020-03-12,171
CS,2020-03-12,43
CU,2020-03-12,34
GC,2020-03-12,32
GI,2020-03-12,63
GR,2020-03-12,57
GU,2020-03-12,59
H,2020-03-12,9
HU,2020-03-12,8
J,2020-03-12,33
L,2020-03-12,25
LE,2020-03-12,40
LO,2020-03-12,75
LU,2020-03-12,21
M,2020-03-12,2299
MA,2020-03-12,98
ME,2020-03-12,3
MU,2020-03-12,59
NA,2020-03-12,135
